,date,county,state,cases,deaths
0,2023-01-01,Autauga,Alabama,18961,230.0
1,2023-01-01,Baldwin,Alabama,67496,719.0
2,2023-01-01,Barbour,Alabama,7027,111.0
3,2023-01-01,Bibb,Alabama,7692,108.0
4,2023-01-01,Blount,Alabama,17731,260.0
5,2023-01-01,Bullock,Alabama,2886,54.0
6,2023-01-01,Butler,Alabama,6185,130.0
7,2023-01-01,Calhoun,Alabama,39458,665.0
8,2023-01-01,Chambers,Alabama,10311,174.0
9,2023-01-01,Cherokee,Alabama,6456,133.0
10,2023-01-01,Chilton,Alabama,12596,223.0
11,2023-01-01,Choctaw,Alabama,2204,63.0
12,2023-01-01,Clarke,Alabama,8184,113.0
13,2023-01-01,Clay,Alabama,4941,90.0
14,2023-01-01,Cleburne,Alabama,4222,74.0
15,2023-01-01,Coffee,Alabama,16328,243.0
16,2023-01-01,Colbert,Alabama,20165,275.0
17,2023-01-01,Conecuh,Alabama,3410,75.0
18,2023-01-01,Coosa,Alabama,3643,62.0
19,2023-01-01,Covington,Alabama,11250,266.0
20,2023-01-01,Crenshaw,Alabama,4516,108.0
21,2023-01-01,Cullman,Alabama,30119,391.0
22,2023-01-01,Dale,Alabama,15789,245.0
23,2023-01-01,Dallas,Alabama,10357,256.0
24,2023-01-01,DeKalb,Alabama,21738,350.0
25,2023-01-01,Elmore,Alabama,28545,360.0
26,2023-01-01,Escambia,Alabama,11863,191.0
27,2023-01-01,Etowah,Alabama,33129,686.0
28,2023-01-01,Fayette,Alabama,5694,99.0
29,2023-01-01,Franklin,Alabama,11566,149.0
30,2023-01-01,Geneva,Alabama,7591,171.0
31,2023-01-01,Greene,Alabama,2194,53.0
32,2023-01-01,Hale,Alabama,5523,110.0
33,2023-01-01,Henry,Alabama,5574,79.0
34,2023-01-01,Houston,Alabama,31004,526.0
35,2023-01-01,Jackson,Alabama,17525,276.0
36,2023-01-01,Jefferson,Alabama,225876,2485.0
37,2023-01-01,Lamar,Alabama,4572,94.0
38,2023-01-01,Lauderdale,Alabama,29121,414.0
39,2023-01-01,Lawrence,Alabama,9102,185.0
40,2023-01-01,Lee,Alabama,45351,397.0
41,2023-01-01,Limestone,Alabama,30685,311.0
42,2023-01-01,Lowndes,Alabama,3148,82.0
43,2023-01-01,Macon,Alabama,4941,90.0
44,2023-01-01,Madison,Alabama,111206,1046.0
45,2023-01-01,Marengo,Alabama,5895,115.0
46,2023-01-01,Marion,Alabama,9689,156.0
47,2023-01-01,Marshall,Alabama,31626,406.0
48,2023-01-01,Mobile,Alabama,130646,1762.0
49,2023-01-01,Monroe,Alabama,6355,104.0
50,2023-01-01,Montgomery,Alabama,69442,1001.0
51,2023-01-01,Morgan,Alabama,44434,544.0
52,2023-01-01,Perry,Alabama,2563,50.0
53,2023-01-01,Pickens,Alabama,6122,118.0
54,2023-01-01,Pike,Alabama,8902,141.0
55,2023-01-01,Randolph,Alabama,6161,133.0
56,2023-01-01,Russell,Alabama,12377,253.0
57,2023-01-01,Shelby,Alabama,73695,476.0
58,2023-01-01,St. Clair,Alabama,31345,439.0
59,2023-01-01,Sumter,Alabama,3024,58.0
60,2023-01-01,Talladega,Alabama,27380,401.0
61,2023-01-01,Tallapoosa,Alabama,13948,251.0
62,2023-01-01,Tuscaloosa,Alabama,67772,837.0
63,2023-01-01,Unknown,Alabama,4703,0.0
64,2023-01-01,Walker,Alabama,22885,476.0
65,2023-01-01,Washington,Alabama,4252,69.0
66,2023-01-01,Wilcox,Alabama,3516,57.0
67,2023-01-01,Winston,Alabama,9030,139.0
68,2023-01-01,Aleutians East Borough,Alaska,1305,5.0
69,2023-01-01,Aleutians West Census Area,Alaska,1891,2.0
70,2023-01-01,Anchorage,Alaska,121613,579.0
71,2023-01-01,Bethel Census Area,Alaska,12494,47.0
72,2023-01-01,Bristol Bay plus Lake and Peninsula,Alaska,1215,1.0
73,2023-01-01,Denali Borough,Alaska,1790,2.0
74,2023-01-01,Dillingham Census Area,Alaska,2211,14.0
75,2023-01-01,Fairbanks North Star Borough,Alaska,32863,166.0
76,2023-01-01,Haines Borough,Alaska,792,1.0
77,2023-01-01,Juneau City and Borough,Alaska,11669,27.0
78,2023-01-01,Kenai Peninsula Borough,Alaska,22159,118.0
79,2023-01-01,Ketchikan Gateway Borough,Alaska,5054,24.0
80,2023-01-01,Kodiak Island Borough,Alaska,5746,12.0
81,2023-01-01,Kusilvak Census Area,Alaska,4759,15.0
82,2023-01-01,Matanuska-Susitna Borough,Alaska,40151,264.0
83,2023-01-01,Nome Census Area,Alaska,6953,7.0
84,2023-01-01,North Slope Borough,Alaska,5281,17.0
85,2023-01-01,Northwest Arctic Borough,Alaska,5720,20.0
86,2023-01-01,Petersburg Borough,Alaska,904,6.0
87,2023-01-01,Prince of Wales-Hyder Census Area,Alaska,1784,10.0
88,2023-01-01,Sitka City and Borough,Alaska,3411,9.0
89,2023-01-01,Skagway Municipality,Alaska,664,0.0
90,2023-01-01,Southeast Fairbanks Census Area,Alaska,2431,21.0
91,2023-01-01,Unknown,Alaska,1822,0.0
92,2023-01-01,Valdez-Cordova Census Area,Alaska,3654,23.0
93,2023-01-01,Wrangell City and Borough,Alaska,789,1.0
94,2023-01-01,Yakutat plus Hoonah-Angoon,Alaska,941,5.0
95,2023-01-01,Yukon-Koyukuk Census Area,Alaska,1708,12.0
96,2023-01-01,Unknown,American Samoa,8266,34.0
97,2023-01-01,Apache,Arizona,35192,636.0
98,2023-01-01,Cochise,Arizona,38338,622.0
99,2023-01-01,Coconino,Arizona,52079,512.0
100,2023-01-01,Gila,Arizona,21008,408.0
101,2023-01-01,Graham,Arizona,13896,185.0
102,2023-01-01,Greenlee,Arizona,2668,39.0
103,2023-01-01,La Paz,Arizona,5896,154.0
104,2023-01-01,Maricopa,Arizona,1484296,18339.0
105,2023-01-01,Mohave,Arizona,66195,1606.0
106,2023-01-01,Navajo,Arizona,47270,957.0
107,2023-01-01,Pima,Arizona,309458,4155.0
108,2023-01-01,Pinal,Arizona,153911,1768.0
109,2023-01-01,Santa Cruz,Arizona,19354,242.0
110,2023-01-01,Yavapai,Arizona,58879,1334.0
111,2023-01-01,Yuma,Arizona,69894,1225.0
112,2023-01-01,Arkansas,Arkansas,6844,93.0
113,2023-01-01,Ashley,Arkansas,6061,80.0
114,2023-01-01,Baxter,Arkansas,10471,278.0
115,2023-01-01,Benton,Arkansas,75998,965.0
116,2023-01-01,Boone,Arkansas,11084,198.0
117,2023-01-01,Bradley,Arkansas,3532,57.0
118,2023-01-01,Calhoun,Arkansas,1173,14.0
119,2023-01-01,Carroll,Arkansas,7159,120.0
120,2023-01-01,Chicot,Arkansas,3095,63.0
121,2023-01-01,Clark,Arkansas,6291,90.0
122,2023-01-01,Clay,Arkansas,4963,100.0
123,2023-01-01,Cleburne,Arkansas,7882,142.0
124,2023-01-01,Cleveland,Arkansas,2623,40.0
125,2023-01-01,Columbia,Arkansas,6558,104.0
126,2023-01-01,Conway,Arkansas,6339,77.0
127,2023-01-01,Craighead,Arkansas,45776,374.0
128,2023-01-01,Crawford,Arkansas,18418,289.0
129,2023-01-01,Crittenden,Arkansas,16460,241.0
130,2023-01-01,Cross,Arkansas,5655,100.0
131,2023-01-01,Dallas,Arkansas,2032,38.0
132,2023-01-01,Desha,Arkansas,3604,44.0
133,2023-01-01,Drew,Arkansas,5473,79.0
134,2023-01-01,Faulkner,Arkansas,42058,350.0
135,2023-01-01,Franklin,Arkansas,4422,80.0
136,2023-01-01,Fulton,Arkansas,3068,99.0
137,2023-01-01,Garland,Arkansas,26629,566.0
138,2023-01-01,Grant,Arkansas,5140,65.0
139,2023-01-01,Greene,Arkansas,19073,189.0
140,2023-01-01,Hempstead,Arkansas,5542,79.0
141,2023-01-01,Hot Spring,Arkansas,12887,157.0
142,2023-01-01,Howard,Arkansas,4562,58.0
143,2023-01-01,Independence,Arkansas,12593,230.0
144,2023-01-01,Izard,Arkansas,4606,78.0
145,2023-01-01,Jackson,Arkansas,7124,74.0
146,2023-01-01,Jefferson,Arkansas,21869,310.0
147,2023-01-01,Johnson,Arkansas,8028,97.0
148,2023-01-01,Lafayette,Arkansas,1479,30.0
149,2023-01-01,Lawrence,Arkansas,6343,87.0
150,2023-01-01,Lee,Arkansas,3302,67.0
151,2023-01-01,Lincoln,Arkansas,5385,70.0
152,2023-01-01,Little River,Arkansas,3821,108.0
153,2023-01-01,Logan,Arkansas,5924,86.0
154,2023-01-01,Lonoke,Arkansas,23521,268.0
155,2023-01-01,Madison,Arkansas,4764,67.0
156,2023-01-01,Marion,Arkansas,4016,94.0
157,2023-01-01,Miller,Arkansas,11423,206.0
158,2023-01-01,Mississippi,Arkansas,15994,229.0
159,2023-01-01,Monroe,Arkansas,2290,38.0
160,2023-01-01,Montgomery,Arkansas,1750,66.0
161,2023-01-01,Nevada,Arkansas,2704,47.0
162,2023-01-01,Newton,Arkansas,2009,52.0
163,2023-01-01,Ouachita,Arkansas,6633,121.0
164,2023-01-01,Perry,Arkansas,2958,42.0
165,2023-01-01,Phillips,Arkansas,5831,104.0
166,2023-01-01,Pike,Arkansas,2876,52.0
167,2023-01-01,Poinsett,Arkansas,9765,138.0
168,2023-01-01,Polk,Arkansas,4602,160.0
169,2023-01-01,Pope,Arkansas,20770,225.0
170,2023-01-01,Prairie,Arkansas,2374,46.0
171,2023-01-01,Pulaski,Arkansas,125278,1295.0
172,2023-01-01,Randolph,Arkansas,6271,103.0
173,2023-01-01,Saline,Arkansas,36274,387.0
174,2023-01-01,Scott,Arkansas,2791,48.0
175,2023-01-01,Searcy,Arkansas,2509,52.0
176,2023-01-01,Sebastian,Arkansas,38674,569.0
177,2023-01-01,Sevier,Arkansas,6999,84.0
178,2023-01-01,Sharp,Arkansas,5615,119.0
179,2023-01-01,St. Francis,Arkansas,8424,105.0
180,2023-01-01,Stone,Arkansas,3590,77.0
181,2023-01-01,Union,Arkansas,11040,202.0
182,2023-01-01,Unknown,Arkansas,32705,0.0
183,2023-01-01,Van Buren,Arkansas,4248,66.0
184,2023-01-01,Washington,Arkansas,79311,693.0
185,2023-01-01,White,Arkansas,26601,332.0
186,2023-01-01,Woodruff,Arkansas,2253,33.0
187,2023-01-01,Yell,Arkansas,7538,117.0
188,2023-01-01,Alameda,California,389576,2095.0
189,2023-01-01,Alpine,California,141,0.0
190,2023-01-01,Amador,California,11273,96.0
191,2023-01-01,Butte,California,50814,527.0
192,2023-01-01,Calaveras,California,9446,135.0
193,2023-01-01,Colusa,California,5228,50.0
194,2023-01-01,Contra Costa,California,286394,1502.0
195,2023-01-01,Del Norte,California,8080,61.0
196,2023-01-01,El Dorado,California,38336,301.0
197,2023-01-01,Fresno,California,318906,2918.0
198,2023-01-01,Glenn,California,7689,99.0
199,2023-01-01,Humboldt,California,28405,165.0
200,2023-01-01,Imperial,California,86920,1020.0
201,2023-01-01,Inyo,California,5876,62.0
202,2023-01-01,Kern,California,300623,2583.0
203,2023-01-01,Kings,California,66058,466.0
204,2023-01-01,Lake,California,14599,160.0
205,2023-01-01,Lassen,California,11620,101.0
206,2023-01-01,Los Angeles,California,3632440,34671.0
207,2023-01-01,Madera,California,54116,510.0
208,2023-01-01,Marin,California,53294,317.0
209,2023-01-01,Mariposa,California,4462,44.0
210,2023-01-01,Mendocino,California,21249,137.0
211,2023-01-01,Merced,California,87127,883.0
212,2023-01-01,Modoc,California,1294,23.0
213,2023-01-01,Mono,California,3566,17.0
214,2023-01-01,Monterey,California,118770,803.0
215,2023-01-01,Napa,California,35041,163.0
216,2023-01-01,Nevada,California,21981,165.0
217,2023-01-01,Orange,California,765292,7674.0
218,2023-01-01,Placer,California,89196,672.0
219,2023-01-01,Plumas,California,4240,47.0
220,2023-01-01,Riverside,California,759578,7863.0
221,2023-01-01,Sacramento,California,398826,3594.0
222,2023-01-01,San Benito,California,18297,110.0
223,2023-01-01,San Bernardino,California,730031,8142.0
224,2023-01-01,San Diego,California,1040013,5829.0
225,2023-01-01,San Francisco,California,202946,1104.0
226,2023-01-01,San Joaquin,California,221695,2363.0
227,2023-01-01,San Luis Obispo,California,72741,536.0
228,2023-01-01,San Mateo,California,188929,877.0
229,2023-01-01,Santa Barbara,California,116969,747.0
230,2023-01-01,Santa Clara,California,482414,2587.0
231,2023-01-01,Santa Cruz,California,70446,339.0
232,2023-01-01,Shasta,California,44117,690.0
233,2023-01-01,Sierra,California,371,5.0
234,2023-01-01,Siskiyou,California,8764,124.0
235,2023-01-01,Solano,California,118880,699.0
236,2023-01-01,Sonoma,California,116739,557.0
237,2023-01-01,Stanislaus,California,164769,1800.0
238,2023-01-01,Sutter,California,27717,245.0
239,2023-01-01,Tehama,California,17545,219.0
240,2023-01-01,Trinity,California,1919,29.0
241,2023-01-01,Tulare,California,164161,1546.0
242,2023-01-01,Tuolumne,California,17759,211.0
243,2023-01-01,Ventura,California,233622,1605.0
244,2023-01-01,Yolo,California,53766,426.0
245,2023-01-01,Yuba,California,21457,151.0
246,2023-01-01,Adams,Colorado,163682,1446.0
247,2023-01-01,Alamosa,Colorado,5779,68.0
248,2023-01-01,Arapahoe,Colorado,194011,1339.0
249,2023-01-01,Archuleta,Colorado,3491,22.0
250,2023-01-01,Baca,Colorado,1011,17.0
251,2023-01-01,Bent,Colorado,2924,50.0
252,2023-01-01,Boulder,Colorado,89581,431.0
253,2023-01-01,Broomfield,Colorado,18062,128.0
254,2023-01-01,Chaffee,Colorado,5566,56.0
255,2023-01-01,Cheyenne,Colorado,383,12.0
256,2023-01-01,Clear Creek,Colorado,1905,13.0
257,2023-01-01,Conejos,Colorado,2267,60.0
258,2023-01-01,Costilla,Colorado,934,19.0
259,2023-01-01,Crowley,Colorado,3521,32.0
260,2023-01-01,Custer,Colorado,828,25.0
261,2023-01-01,Delta,Colorado,7123,155.0
262,2023-01-01,Denver,Colorado,221013,1494.0
263,2023-01-01,Dolores,Colorado,419,8.0
264,2023-01-01,Douglas,Colorado,99660,485.0
265,2023-01-01,Eagle,Colorado,18551,39.0
266,2023-01-01,El Paso,Colorado,233449,1874.0
267,2023-01-01,Elbert,Colorado,5770,48.0
268,2023-01-01,Fremont,Colorado,18440,208.0
269,2023-01-01,Garfield,Colorado,17794,103.0
270,2023-01-01,Gilpin,Colorado,1163,7.0
271,2023-01-01,Grand,Colorado,4003,30.0
272,2023-01-01,Gunnison,Colorado,3924,16.0
273,2023-01-01,Hinsdale,Colorado,157,0.0
274,2023-01-01,Huerfano,Colorado,1743,40.0
275,2023-01-01,Jackson,Colorado,194,1.0
276,2023-01-01,Jefferson,Colorado,158223,1518.0
277,2023-01-01,Kiowa,Colorado,389,6.0
278,2023-01-01,Kit Carson,Colorado,1863,33.0
279,2023-01-01,La Plata,Colorado,15636,95.0
280,2023-01-01,Lake,Colorado,2170,2.0
281,2023-01-01,Larimer,Colorado,106380,582.0
282,2023-01-01,Las Animas,Colorado,4319,51.0
283,2023-01-01,Lincoln,Colorado,2377,11.0
284,2023-01-01,Logan,Colorado,8548,119.0
285,2023-01-01,Mesa,Colorado,50839,623.0
286,2023-01-01,Mineral,Colorado,294,4.0
287,2023-01-01,Moffat,Colorado,3648,58.0
288,2023-01-01,Montezuma,Colorado,7506,89.0
289,2023-01-01,Montrose,Colorado,11017,178.0
290,2023-01-01,Morgan,Colorado,6813,145.0
291,2023-01-01,Otero,Colorado,5233,136.0
292,2023-01-01,Ouray,Colorado,1099,6.0
293,2023-01-01,Park,Colorado,3450,25.0
294,2023-01-01,Phillips,Colorado,1078,19.0
295,2023-01-01,Pitkin,Colorado,7982,8.0
296,2023-01-01,Prowers,Colorado,3195,52.0
297,2023-01-01,Pueblo,Colorado,60982,870.0
298,2023-01-01,Rio Blanco,Colorado,2189,16.0
299,2023-01-01,Rio Grande,Colorado,3518,47.0
300,2023-01-01,Routt,Colorado,7722,34.0
301,2023-01-01,Saguache,Colorado,1490,18.0
302,2023-01-01,San Juan,Colorado,316,0.0
303,2023-01-01,San Miguel,Colorado,2649,8.0
304,2023-01-01,Sedgwick,Colorado,571,13.0
305,2023-01-01,Summit,Colorado,11973,15.0
306,2023-01-01,Teller,Colorado,5859,64.0
307,2023-01-01,Washington,Colorado,1224,34.0
308,2023-01-01,Weld,Colorado,104468,767.0
309,2023-01-01,Yuma,Colorado,2305,27.0
310,2023-01-01,Fairfield,Connecticut,257464,2906.0
311,2023-01-01,Hartford,Connecticut,230553,3382.0
312,2023-01-01,Litchfield,Connecticut,40487,503.0
313,2023-01-01,Middlesex,Connecticut,37863,528.0
314,2023-01-01,New Haven,Connecticut,250236,3059.0
315,2023-01-01,New London,Connecticut,71737,750.0
316,2023-01-01,Tolland,Connecticut,27048,307.0
317,2023-01-01,Unknown,Connecticut,3159,9.0
318,2023-01-01,Windham,Connecticut,30777,337.0
319,2023-01-01,Kent,Delaware,62702,705.0
320,2023-01-01,New Castle,Delaware,182515,1547.0
321,2023-01-01,Sussex,Delaware,75549,954.0
322,2023-01-01,Unknown,Delaware,1122,0.0
323,2023-01-01,District of Columbia,District of Columbia,173626,1411.0
324,2023-01-01,Alachua,Florida,85571,796.0
325,2023-01-01,Baker,Florida,10410,151.0
326,2023-01-01,Bay,Florida,53685,886.0
327,2023-01-01,Bradford,Florida,8859,173.0
328,2023-01-01,Brevard,Florida,168824,2443.0
329,2023-01-01,Broward,Florida,746512,6565.0
330,2023-01-01,Calhoun,Florida,4752,107.0
331,2023-01-01,Charlotte,Florida,46183,971.0
332,2023-01-01,Citrus,Florida,37671,1111.0
333,2023-01-01,Clay,Florida,64775,954.0
334,2023-01-01,Collier,Florida,101256,1134.0
335,2023-01-01,Columbia,Florida,24776,458.0
336,2023-01-01,DeSoto,Florida,10983,169.0
337,2023-01-01,Dixie,Florida,4758,85.0
338,2023-01-01,Duval,Florida,306526,3772.0
339,2023-01-01,Escambia,Florida,91615,1450.0
340,2023-01-01,Flagler,Florida,27900,422.0
341,2023-01-01,Franklin,Florida,3446,57.0
342,2023-01-01,Gadsden,Florida,16937,239.0
343,2023-01-01,Gilchrist,Florida,5433,109.0
344,2023-01-01,Glades,Florida,2249,38.0
345,2023-01-01,Gulf,Florida,4861,87.0
346,2023-01-01,Hamilton,Florida,4391,58.0
347,2023-01-01,Hardee,Florida,10041,137.0
348,2023-01-01,Hendry,Florida,13471,171.0
349,2023-01-01,Hernando,Florida,52120,1253.0
350,2023-01-01,Highlands,Florida,29700,777.0
351,2023-01-01,Hillsborough,Florida,463807,4287.0
352,2023-01-01,Holmes,Florida,6158,105.0
353,2023-01-01,Indian River,Florida,41136,749.0
354,2023-01-01,Jackson,Florida,17233,291.0
355,2023-01-01,Jefferson,Florida,4811,69.0
356,2023-01-01,Lafayette,Florida,3065,64.0
357,2023-01-01,Lake,Florida,105037,1750.0
358,2023-01-01,Lee,Florida,232500,2473.0
359,2023-01-01,Leon,Florida,108664,768.0
360,2023-01-01,Levy,Florida,12330,185.0
361,2023-01-01,Liberty,Florida,2912,36.0
362,2023-01-01,Madison,Florida,6786,103.0
363,2023-01-01,Manatee,Florida,118774,1682.0
364,2023-01-01,Marion,Florida,101817,2419.0
365,2023-01-01,Martin,Florida,38690,741.0
366,2023-01-01,Miami-Dade,Florida,1487115,12013.0
367,2023-01-01,Monroe,Florida,21830,134.0
368,2023-01-01,Nassau,Florida,26405,340.0
369,2023-01-01,Okaloosa,Florida,59932,749.0
370,2023-01-01,Okeechobee,Florida,12142,199.0
371,2023-01-01,Orange,Florida,460395,3199.0
372,2023-01-01,Osceola,Florida,139286,1243.0
373,2023-01-01,Palm Beach,Florida,460429,5818.0
374,2023-01-01,Pasco,Florida,153863,2197.0
375,2023-01-01,Pinellas,Florida,265352,3929.0
376,2023-01-01,Polk,Florida,250532,3356.0
377,2023-01-01,Putnam,Florida,20661,459.0
378,2023-01-01,Santa Rosa,Florida,57207,686.0
379,2023-01-01,Sarasota,Florida,116069,1981.0
380,2023-01-01,Seminole,Florida,127851,1243.0
381,2023-01-01,St. Johns,Florida,75865,672.0
382,2023-01-01,St. Lucie,Florida,92443,1375.0
383,2023-01-01,Sumter,Florida,28716,676.0
384,2023-01-01,Suwannee,Florida,15261,355.0
385,2023-01-01,Taylor,Florida,7879,115.0
386,2023-01-01,Union,Florida,4966,124.0
387,2023-01-01,Unknown,Florida,302,0.0
388,2023-01-01,Volusia,Florida,145206,2264.0
389,2023-01-01,Wakulla,Florida,11746,141.0
390,2023-01-01,Walton,Florida,19077,227.0
391,2023-01-01,Washington,Florida,7473,121.0
392,2023-01-01,Appling,Georgia,5208,135.0
393,2023-01-01,Atkinson,Georgia,2423,57.0
394,2023-01-01,Bacon,Georgia,4053,81.0
395,2023-01-01,Baker,Georgia,621,15.0
396,2023-01-01,Baldwin,Georgia,10955,260.0
397,2023-01-01,Banks,Georgia,4523,100.0
398,2023-01-01,Barrow,Georgia,25440,283.0
399,2023-01-01,Bartow,Georgia,34602,476.0
400,2023-01-01,Ben Hill,Georgia,4928,123.0
401,2023-01-01,Berrien,Georgia,5697,95.0
402,2023-01-01,Bibb,Georgia,44037,818.0
403,2023-01-01,Bleckley,Georgia,3807,108.0
404,2023-01-01,Brantley,Georgia,4621,115.0
405,2023-01-01,Brooks,Georgia,3952,95.0
406,2023-01-01,Bryan,Georgia,10837,108.0
407,2023-01-01,Bulloch,Georgia,17552,280.0
408,2023-01-01,Burke,Georgia,6164,122.0
409,2023-01-01,Butts,Georgia,7511,175.0
410,2023-01-01,Calhoun,Georgia,1544,25.0
411,2023-01-01,Camden,Georgia,13412,137.0
412,2023-01-01,Candler,Georgia,2527,107.0
413,2023-01-01,Carroll,Georgia,27643,493.0
414,2023-01-01,Catoosa,Georgia,16805,264.0
415,2023-01-01,Charlton,Georgia,3426,77.0
416,2023-01-01,Chatham,Georgia,77182,1006.0
417,2023-01-01,Chattahoochee,Georgia,7796,22.0
418,2023-01-01,Chattooga,Georgia,7498,146.0
419,2023-01-01,Cherokee,Georgia,73915,684.0
420,2023-01-01,Clarke,Georgia,34477,253.0
421,2023-01-01,Clay,Georgia,604,13.0
422,2023-01-01,Clayton,Georgia,75953,1067.0
423,2023-01-01,Clinch,Georgia,2412,45.0
424,2023-01-01,Cobb,Georgia,210976,2029.0
425,2023-01-01,Coffee,Georgia,11645,303.0
426,2023-01-01,Colquitt,Georgia,13385,274.0
427,2023-01-01,Columbia,Georgia,42293,425.0
428,2023-01-01,Cook,Georgia,5592,80.0
429,2023-01-01,Coweta,Georgia,40051,521.0
430,2023-01-01,Crawford,Georgia,2158,64.0
431,2023-01-01,Crisp,Georgia,5492,144.0
432,2023-01-01,Dade,Georgia,3902,55.0
433,2023-01-01,Dawson,Georgia,8187,107.0
434,2023-01-01,DeKalb,Georgia,187706,1911.0
435,2023-01-01,Decatur,Georgia,8369,138.0
436,2023-01-01,Dodge,Georgia,5831,167.0
437,2023-01-01,Dooly,Georgia,2771,74.0
438,2023-01-01,Dougherty,Georgia,23523,553.0
439,2023-01-01,Douglas,Georgia,42228,453.0
440,2023-01-01,Early,Georgia,3098,65.0
441,2023-01-01,Echols,Georgia,1041,12.0
442,2023-01-01,Effingham,Georgia,16003,210.0
443,2023-01-01,Elbert,Georgia,5200,119.0
444,2023-01-01,Emanuel,Georgia,6715,165.0
445,2023-01-01,Evans,Georgia,2796,69.0
446,2023-01-01,Fannin,Georgia,5690,180.0
447,2023-01-01,Fayette,Georgia,28619,370.0
448,2023-01-01,Floyd,Georgia,31504,558.0
449,2023-01-01,Forsyth,Georgia,66406,451.0
450,2023-01-01,Franklin,Georgia,6087,114.0
451,2023-01-01,Fulton,Georgia,269606,2599.0
452,2023-01-01,Gilmer,Georgia,8086,192.0
453,2023-01-01,Glascock,Georgia,704,29.0
454,2023-01-01,Glynn,Georgia,26647,432.0
455,2023-01-01,Gordon,Georgia,19502,296.0
456,2023-01-01,Grady,Georgia,6760,112.0
457,2023-01-01,Greene,Georgia,4648,90.0
458,2023-01-01,Gwinnett,Georgia,250748,2060.0
459,2023-01-01,Habersham,Georgia,11434,284.0
460,2023-01-01,Hall,Georgia,63085,910.0
461,2023-01-01,Hancock,Georgia,1903,91.0
462,2023-01-01,Haralson,Georgia,6179,184.0
463,2023-01-01,Harris,Georgia,6940,122.0
464,2023-01-01,Hart,Georgia,5522,111.0
465,2023-01-01,Heard,Georgia,2519,61.0
466,2023-01-01,Henry,Georgia,69852,739.0
467,2023-01-01,Houston,Georgia,47960,532.0
468,2023-01-01,Irwin,Georgia,2157,55.0
469,2023-01-01,Jackson,Georgia,24254,311.0
470,2023-01-01,Jasper,Georgia,3639,80.0
471,2023-01-01,Jeff Davis,Georgia,4289,76.0
472,2023-01-01,Jefferson,Georgia,4175,118.0
473,2023-01-01,Jenkins,Georgia,1716,68.0
474,2023-01-01,Johnson,Georgia,2561,84.0
475,2023-01-01,Jones,Georgia,5912,126.0
476,2023-01-01,Lamar,Georgia,5665,126.0
477,2023-01-01,Lanier,Georgia,2638,30.0
478,2023-01-01,Laurens,Georgia,15932,323.0
479,2023-01-01,Lee,Georgia,8589,112.0
480,2023-01-01,Liberty,Georgia,15352,163.0
481,2023-01-01,Lincoln,Georgia,1811,38.0
482,2023-01-01,Long,Georgia,3413,36.0
483,2023-01-01,Lowndes,Georgia,35986,429.0
484,2023-01-01,Lumpkin,Georgia,8731,136.0
485,2023-01-01,Macon,Georgia,2619,53.0
486,2023-01-01,Madison,Georgia,7837,120.0
487,2023-01-01,Marion,Georgia,1819,55.0
488,2023-01-01,McDuffie,Georgia,6057,110.0
489,2023-01-01,McIntosh,Georgia,2786,40.0
490,2023-01-01,Meriwether,Georgia,5391,157.0
491,2023-01-01,Miller,Georgia,1989,32.0
492,2023-01-01,Mitchell,Georgia,6149,125.0
493,2023-01-01,Monroe,Georgia,6855,184.0
494,2023-01-01,Montgomery,Georgia,2284,56.0
495,2023-01-01,Morgan,Georgia,5497,71.0
496,2023-01-01,Murray,Georgia,13253,203.0
497,2023-01-01,Muscogee,Georgia,44540,902.0
498,2023-01-01,Newton,Georgia,29754,491.0
499,2023-01-01,Oconee,Georgia,10288,114.0
500,2023-01-01,Oglethorpe,Georgia,3698,63.0
501,2023-01-01,Paulding,Georgia,45401,468.0
502,2023-01-01,Peach,Georgia,7664,148.0
503,2023-01-01,Pickens,Georgia,9865,184.0
504,2023-01-01,Pierce,Georgia,6293,144.0
505,2023-01-01,Pike,Georgia,6292,108.0
506,2023-01-01,Polk,Georgia,13521,210.0
507,2023-01-01,Pulaski,Georgia,2600,84.0
508,2023-01-01,Putnam,Georgia,5137,112.0
509,2023-01-01,Quitman,Georgia,529,16.0
510,2023-01-01,Rabun,Georgia,4065,104.0
511,2023-01-01,Randolph,Georgia,1739,49.0
512,2023-01-01,Richmond,Georgia,59157,956.0
513,2023-01-01,Rockdale,Georgia,22946,342.0
514,2023-01-01,Schley,Georgia,1376,12.0
515,2023-01-01,Screven,Georgia,3093,75.0
516,2023-01-01,Seminole,Georgia,2444,47.0
517,2023-01-01,Spalding,Georgia,18795,442.0
518,2023-01-01,Stephens,Georgia,7158,177.0
519,2023-01-01,Stewart,Georgia,3125,36.0
520,2023-01-01,Sumter,Georgia,8431,183.0
521,2023-01-01,Talbot,Georgia,1341,34.0
522,2023-01-01,Taliaferro,Georgia,327,4.0
523,2023-01-01,Tattnall,Georgia,5664,143.0
524,2023-01-01,Taylor,Georgia,2350,51.0
525,2023-01-01,Telfair,Georgia,3455,88.0
526,2023-01-01,Terrell,Georgia,2436,70.0
527,2023-01-01,Thomas,Georgia,13760,234.0
528,2023-01-01,Tift,Georgia,13441,237.0
529,2023-01-01,Toombs,Georgia,7884,213.0
530,2023-01-01,Towns,Georgia,2982,123.0
531,2023-01-01,Treutlen,Georgia,1843,69.0
532,2023-01-01,Troup,Georgia,18308,414.0
